architecture,scenario,seed,per_class,adaptation_examples,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
mlp,mixed,304,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6027777777777777,1.8657732009887695,8,26,1768,0.10923577600033241,0.6,0.58826724639416,1.9516072273254395,0.9277777777777778,0.9274804438010378,0.2698427438735962
mlp,mixed,304,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.6861111111111111,1.701320767402649,18,36,1832,0.17154481399984434,0.65,0.6420728857230731,1.928795337677002,0.7138888888888889,0.7117268616235649,2.59035587310791
mlp,mixed,304,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.675,1.631529688835144,41,59,1832,0.28201793500011263,0.6361111111111111,0.6327996396332285,1.76487398147583,0.8055555555555556,0.8020054226844809,1.116424322128296
mlp,mixed,304,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.6888888888888889,1.1170259714126587,12,30,2034,0.15718407500025933,0.65,0.6361269393737788,1.2595326900482178,0.8305555555555556,0.8258182915529877,0.7343324422836304
mlp,mixed,304,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6777777777777778,1.4767597913742065,8,26,2024,0.12249228100017717,0.6722222222222223,0.6666786450552818,1.5805269479751587,0.9055555555555556,0.9003620732827022,0.48306936025619507
mlp,mixed,304,10,100,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6888888888888889,1.0433952808380127,16,34,1768,0.17984682299993437,0.6472222222222223,0.64147409890953,1.1223899126052856,0.7527777777777778,0.7461514914664346,1.2053519487380981
mlp,mixed,304,20,200,lora,LoRA,lora,4-4-4,0.03,1.0,0.7138888888888889,1.1844666004180908,13,31,1832,0.20131148500013296,0.6833333333333333,0.6669460995334828,1.3242212533950806,0.7861111111111111,0.7801228891825585,1.8369513750076294
mlp,mixed,304,20,200,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7555555555555555,1.0981640815734863,45,63,1832,0.42096918600009303,0.7083333333333334,0.6993071362427871,1.180284857749939,0.7,0.6740889274109425,2.431300640106201
mlp,mixed,304,20,200,dora,DoRA,dora,4-4-4,0.03,1.0,0.7555555555555555,0.9116595983505249,25,43,2034,0.3397700360001181,0.7083333333333334,0.695117206176359,0.9676026105880737,0.7361111111111112,0.7327420935657036,1.7134060859680176
mlp,mixed,304,20,200,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7416666666666667,1.3404563665390015,30,48,2024,0.31830633299978217,0.725,0.7148127684888093,1.3828555345535278,0.7777777777777778,0.7780086666873339,1.968239188194275
mlp,mixed,304,20,200,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7527777777777778,1.0169951915740967,31,49,1768,0.37918028900003264,0.7222222222222222,0.7157786226494885,1.0151350498199463,0.7277777777777777,0.7262049387525142,1.7243785858154297
mlp,mixed,304,40,400,lora,LoRA,lora,4-4-4,0.03,1.0,0.7833333333333333,0.8302717208862305,14,32,1832,0.300594374999946,0.7722222222222223,0.7700431928594685,0.8984274864196777,0.8083333333333333,0.8042785204328717,1.2365117073059082
mlp,mixed,304,40,400,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7583333333333333,0.8115956783294678,23,41,1832,0.3870727509997778,0.725,0.7214859277596783,1.0052529573440552,0.8111111111111111,0.8060611797673877,1.0163156986236572
mlp,mixed,304,40,400,dora,DoRA,dora,4-4-4,0.03,1.0,0.7888888888888889,0.6687986850738525,8,26,2034,0.2861567099998865,0.7527777777777778,0.7446852695290062,0.7431102395057678,0.8694444444444445,0.8666722707310581,0.4267069399356842
mlp,mixed,304,40,400,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7833333333333333,0.691565215587616,9,27,2024,0.25572112999998353,0.7666666666666667,0.7654808261302444,0.8462453484535217,0.8694444444444445,0.8700438503407751,0.5381815433502197
mlp,mixed,304,40,400,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7861111111111111,0.6664208173751831,8,26,1768,0.2890034699998978,0.7361111111111112,0.7272021800700414,0.7713595628738403,0.8722222222222222,0.8703806223245605,0.3896772265434265
mlp,mixed,305,5,50,lora,LoRA,lora,4-4-4,0.03,1.0,0.6222222222222222,2.066699981689453,17,35,1832,0.13675232800005688,0.6,0.5876287663557079,2.1469829082489014,0.65,0.5979687772704374,2.7349421977996826
mlp,mixed,305,5,50,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6138888888888889,2.0085747241973877,11,29,1832,0.11439515999973082,0.575,0.5616760558870639,2.024012565612793,0.8972222222222223,0.8907868453115201,0.5489630699157715
mlp,mixed,305,5,50,dora,DoRA,dora,4-4-4,0.03,1.0,0.6361111111111111,1.3573908805847168,28,46,2034,0.1929192399998101,0.5805555555555556,0.5607703074420638,1.5013391971588135,0.6305555555555555,0.592043324201926,2.434462308883667
mlp,mixed,305,5,50,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.625,2.239525079727173,26,44,2024,0.17258262699988336,0.6222222222222222,0.6082889052045679,2.742410182952881,0.6583333333333333,0.6337152712484637,3.465156078338623
mlp,mixed,305,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6472222222222223,1.2614551782608032,25,43,1768,0.1780521289997523,0.6111111111111112,0.5996314067782748,1.368079423904419,0.6555555555555556,0.6227736548637507,1.9247112274169922
mlp,mixed,305,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.6972222222222222,1.6455070972442627,36,54,1832,0.26793602500038105,0.6388888888888888,0.6283717956969956,1.8249025344848633,0.7611111111111111,0.7460163140046303,1.596588134765625
mlp,mixed,305,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6888888888888889,1.5486141443252563,39,57,1832,0.2849378810001326,0.6583333333333333,0.6458603564685215,1.7341701984405518,0.7722222222222223,0.7687583845949973,1.3864167928695679
mlp,mixed,305,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.6972222222222222,1.1036252975463867,16,34,2034,0.18786295600011726,0.6555555555555556,0.6523655792686865,1.1189793348312378,0.7666666666666667,0.7591358158432732,0.9492721557617188
mlp,mixed,305,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7222222222222222,1.6263734102249146,37,55,2024,0.2709371900000406,0.6638888888888889,0.6578474593192147,1.8707183599472046,0.7722222222222223,0.7640688787854666,1.3924436569213867
mlp,mixed,305,10,100,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7055555555555556,1.1509404182434082,10,28,1768,0.1521730600002229,0.6722222222222223,0.6671959753256979,1.1787776947021484,0.7722222222222223,0.7602197384631075,1.0295616388320923
mlp,mixed,305,20,200,lora,LoRA,lora,4-4-4,0.03,1.0,0.775,1.2404961585998535,44,62,1832,0.4289473139997426,0.6916666666666667,0.684122747502313,1.6302893161773682,0.7555555555555555,0.7530820283535697,2.028839349746704
mlp,mixed,305,20,200,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7555555555555555,1.350123405456543,84,102,1832,0.6965772610001295,0.7083333333333334,0.7024389875588257,1.6641987562179565,0.7944444444444444,0.7933631538371596,1.420457363128662
mlp,mixed,305,20,200,dora,DoRA,dora,4-4-4,0.03,1.0,0.7722222222222223,0.8774403929710388,20,38,2034,0.299582171000111,0.725,0.7110688714543878,0.9931530356407166,0.7611111111111111,0.7573533005193822,1.058724284172058
mlp,mixed,305,20,200,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7833333333333333,1.087733268737793,35,53,2024,0.36828835500000423,0.7,0.6984887077064131,1.4518011808395386,0.7638888888888888,0.761633790945079,1.823569416999817
mlp,mixed,305,20,200,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7722222222222223,0.7773532271385193,27,45,1768,0.3498508329998913,0.7111111111111111,0.7095757119704169,0.9345566630363464,0.8055555555555556,0.8055847923514333,0.9721847772598267
mlp,mixed,305,40,400,lora,LoRA,lora,4-4-4,0.03,1.0,0.8,1.014251947402954,27,45,1832,0.44452972299995963,0.7277777777777777,0.7245240139369356,1.290350317955017,0.7722222222222223,0.7696343216366499,1.8155771493911743
mlp,mixed,305,40,400,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7861111111111111,1.0232207775115967,34,52,1832,0.5220415859998866,0.725,0.7221896437511625,1.2499878406524658,0.7722222222222223,0.7618782309402019,1.915623664855957
mlp,mixed,305,40,400,dora,DoRA,dora,4-4-4,0.03,1.0,0.7972222222222223,0.6762420535087585,10,28,2034,0.3969713540000157,0.7388888888888889,0.7396851071618447,0.7814584374427795,0.7888888888888889,0.7785726513164045,0.9080975651741028
mlp,mixed,305,40,400,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.8194444444444444,1.0790400505065918,38,56,2024,0.6739828160002617,0.7055555555555556,0.7027200821456715,1.6901278495788574,0.7222222222222222,0.719835883337184,2.50217342376709
mlp,mixed,305,40,400,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.8,0.7239776849746704,12,30,1768,0.4279351290001614,0.725,0.7182409930958022,0.846266508102417,0.7972222222222223,0.7859013829916655,0.999723494052887
mlp,mixed,306,5,50,lora,LoRA,lora,4-4-4,0.03,1.0,0.6222222222222222,1.8092650175094604,17,35,1832,0.16723863900006108,0.6138888888888889,0.6018562640374234,1.7607349157333374,0.875,0.8731471320661808,0.6942444443702698
mlp,mixed,306,5,50,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6472222222222223,1.975428819656372,33,51,1832,0.2470529610000085,0.5722222222222222,0.5640182418207452,2.005775213241577,0.825,0.8171154613412426,1.2011725902557373
mlp,mixed,306,5,50,dora,DoRA,dora,4-4-4,0.03,1.0,0.6472222222222223,1.5739076137542725,17,35,2034,0.17333742999971946,0.6194444444444445,0.6107693840971059,1.4458377361297607,0.8083333333333333,0.8055705445913043,1.0277785062789917
mlp,mixed,306,5,50,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6305555555555555,1.9617385864257812,24,42,2024,0.20707050800001525,0.6388888888888888,0.6365968864490784,1.7984365224838257,0.825,0.8206628465442629,1.1163451671600342
mlp,mixed,306,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6277777777777778,1.5839180946350098,17,35,1768,0.19945252800016533,0.6138888888888889,0.6025221282688729,1.5441645383834839,0.8527777777777777,0.8521789093678823,0.8310045003890991
mlp,mixed,306,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.675,1.6603525876998901,22,40,1832,0.2495539500000632,0.6638888888888889,0.6629752506099088,1.692696452140808,0.8527777777777777,0.8500909729791534,0.9361233115196228
mlp,mixed,306,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6388888888888888,1.858763575553894,26,44,1832,0.26363325500005885,0.5972222222222222,0.5978326362055048,1.8826568126678467,0.8361111111111111,0.8284436785618512,1.105727195739746
mlp,mixed,306,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.6888888888888889,1.200332522392273,23,41,2034,0.2757352400003583,0.675,0.6723550134542831,1.221102237701416,0.8305555555555556,0.82616130366041,0.9071841835975647
mlp,mixed,306,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6916666666666667,1.6426469087600708,24,42,2024,0.256300896999619,0.6666666666666666,0.6672888951601978,1.737375259399414,0.8527777777777777,0.8502948445292517,1.0921744108200073
mlp,mixed,306,10,100,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6805555555555556,1.2583235502243042,18,36,1768,0.24175387700006468,0.6555555555555556,0.6508243024727326,1.2500063180923462,0.8305555555555556,0.8256213292215383,0.6703336834907532
mlp,mixed,306,20,200,lora,LoRA,lora,4-4-4,0.03,1.0,0.7388888888888889,1.1725705862045288,27,45,1832,0.4027339419999407,0.7333333333333333,0.7242811876344215,1.1109185218811035,0.8,0.7960241756978,1.0944271087646484
mlp,mixed,306,20,200,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7222222222222222,1.0988370180130005,24,42,1832,0.3786893040000905,0.6944444444444444,0.6912377276016395,1.1877994537353516,0.8277777777777777,0.8193117829673413,0.9637829065322876
mlp,mixed,306,20,200,dora,DoRA,dora,4-4-4,0.03,1.0,0.7472222222222222,0.9196357131004333,20,38,2034,0.37482122700021137,0.6861111111111111,0.681694309567125,0.9455291628837585,0.8166666666666667,0.8030836935956313,0.6526840925216675
mlp,mixed,306,20,200,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7555555555555555,1.3289183378219604,42,60,2024,0.5335597809998944,0.7138888888888889,0.7071526216846793,1.385100245475769,0.7888888888888889,0.7815649062929763,1.8434809446334839
mlp,mixed,306,20,200,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7333333333333333,0.9080613851547241,16,34,1768,0.3468732880000971,0.6944444444444444,0.6868379499647381,0.9457730054855347,0.8333333333333334,0.819533170723043,0.6154599189758301
mlp,mixed,306,40,400,lora,LoRA,lora,4-4-4,0.03,1.0,0.7861111111111111,0.7733134627342224,11,29,1832,0.290748929000074,0.7777777777777778,0.7695834979805126,0.7674855589866638,0.7277777777777777,0.7440189585829632,1.7587721347808838
mlp,mixed,306,40,400,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.775,0.9956107139587402,52,70,1832,0.7013456160002534,0.7638888888888888,0.7618651362834417,1.0465654134750366,0.7361111111111112,0.7159725097422838,2.0665829181671143
mlp,mixed,306,40,400,dora,DoRA,dora,4-4-4,0.03,1.0,0.7833333333333333,0.7016360759735107,10,28,2034,0.32952108399967983,0.8055555555555556,0.803089297574781,0.6528875827789307,0.85,0.8486663137266082,0.5714074969291687
mlp,mixed,306,40,400,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7888888888888889,0.7930319905281067,11,29,2024,0.29804706400000214,0.7777777777777778,0.7720171295969787,0.7949044704437256,0.7111111111111111,0.7318359812170201,1.8660681247711182
mlp,mixed,306,40,400,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7888888888888889,0.6768903732299805,11,29,1768,0.3459612440001365,0.8,0.7951808573712624,0.6696830987930298,0.7472222222222222,0.7556149810125025,1.125931978225708
mlp,mixed,307,5,50,lora,LoRA,lora,4-4-4,0.03,1.0,0.6472222222222223,1.7239718437194824,10,28,1832,0.11004741299984744,0.6416666666666667,0.6364019579424209,1.7785142660140991,0.8972222222222223,0.8948859532377856,0.4663704037666321
mlp,mixed,307,5,50,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6,2.044290065765381,13,31,1832,0.12324315500018201,0.6027777777777777,0.5921268263473974,2.0966684818267822,0.9277777777777778,0.9282471199740783,0.3042256534099579
mlp,mixed,307,5,50,dora,DoRA,dora,4-4-4,0.03,1.0,0.6555555555555556,1.4653191566467285,13,31,2034,0.1329390229998353,0.65,0.6424414566206801,1.5088107585906982,0.8694444444444445,0.8675090474489412,0.45690327882766724
mlp,mixed,307,5,50,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6611111111111111,1.7068754434585571,12,30,2024,0.12059023800020441,0.675,0.6681240512022008,1.6466509103775024,0.8472222222222222,0.8473276903968578,0.7591556906700134
mlp,mixed,307,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6833333333333333,1.5381754636764526,11,29,1768,0.12589592199992694,0.6388888888888888,0.6378977312680707,1.6224490404129028,0.8972222222222223,0.8959141900350887,0.4336788058280945
mlp,mixed,307,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.6888888888888889,1.7186133861541748,29,47,1832,0.23381783000013456,0.6555555555555556,0.6499505635657568,1.9903123378753662,0.8111111111111111,0.8062993590378342,1.454872488975525
mlp,mixed,307,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6666666666666666,1.7633439302444458,48,66,1832,0.34585360600021886,0.6611111111111111,0.6589504501289867,1.8473310470581055,0.8416666666666667,0.8394040626749453,0.8666670322418213
mlp,mixed,307,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.6861111111111111,1.1363441944122314,22,40,2034,0.24597081399997478,0.6694444444444444,0.6646006167782008,1.2978671789169312,0.8111111111111111,0.8048194893098579,0.9772982001304626
mlp,mixed,307,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6888888888888889,1.7388787269592285,21,39,2024,0.19763559300008637,0.6388888888888888,0.6272707946648621,1.9910780191421509,0.7527777777777778,0.7449691382337675,1.824282169342041
mlp,mixed,307,10,100,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6888888888888889,1.1942158937454224,23,41,1768,0.23217821199978061,0.6444444444444445,0.6391947652347101,1.3089087009429932,0.8416666666666667,0.8377222625174126,0.8418241739273071
mlp,mixed,307,20,200,lora,LoRA,lora,4-4-4,0.03,1.0,0.7222222222222222,1.1739418506622314,25,43,1832,0.30478298100024404,0.7138888888888889,0.7039215890374431,1.3271561861038208,0.8583333333333333,0.854075656777612,1.1136599779129028
mlp,mixed,307,20,200,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6972222222222222,1.2631056308746338,27,45,1832,0.3324557079999977,0.6805555555555556,0.6784238345839496,1.3446508646011353,0.8833333333333333,0.881910831642047,0.7218567132949829
mlp,mixed,307,20,200,dora,DoRA,dora,4-4-4,0.03,1.0,0.7333333333333333,0.8588606119155884,26,44,2034,0.3586807679998856,0.7,0.6934114293267875,0.9082797765731812,0.8138888888888889,0.7990575568245586,0.9404449462890625
mlp,mixed,307,20,200,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7138888888888889,1.1054753065109253,15,33,2024,0.2274350239999876,0.7166666666666667,0.7093440322380383,1.2925435304641724,0.8777777777777778,0.8750613944452811,0.8388268947601318
mlp,mixed,307,20,200,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.725,0.8784315586090088,26,44,1768,0.3596528080001917,0.7111111111111111,0.7018045942894551,0.9213606119155884,0.8138888888888889,0.808435237344044,0.8636839985847473
mlp,mixed,307,40,400,lora,LoRA,lora,4-4-4,0.03,1.0,0.775,0.958783745765686,21,39,1832,0.4020979330002774,0.7416666666666667,0.7442312731962308,1.087613821029663,0.8111111111111111,0.8035672158356372,1.4599316120147705
mlp,mixed,307,40,400,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7694444444444445,0.9139149785041809,37,55,1832,0.5731422710000516,0.7555555555555555,0.7580643751969929,0.9905290603637695,0.7972222222222223,0.790938661991726,1.2818561792373657
mlp,mixed,307,40,400,dora,DoRA,dora,4-4-4,0.03,1.0,0.7833333333333333,0.6634718179702759,12,30,2034,0.3635527880001064,0.7388888888888889,0.7384778793941397,0.751314103603363,0.8194444444444444,0.8190139158986753,0.802520215511322
mlp,mixed,307,40,400,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7777777777777778,0.9106900691986084,17,35,2024,0.36242746300013096,0.7444444444444445,0.74774582932169,1.0786988735198975,0.7805555555555556,0.783996015901249,1.6314644813537598
mlp,mixed,307,40,400,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7861111111111111,0.652113139629364,12,30,1768,0.37175205099993036,0.7416666666666667,0.7415279367231423,0.7199339866638184,0.8111111111111111,0.810251428442632,0.9163607358932495
mlp,mixed,308,5,50,lora,LoRA,lora,4-4-4,0.03,1.0,0.675,1.9446889162063599,23,41,1832,0.1612795890000598,0.6111111111111112,0.5960735500542282,2.1149978637695312,0.8083333333333333,0.8043971434660937,1.5350687503814697
mlp,mixed,308,5,50,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6527777777777778,2.0191850662231445,35,53,1832,0.21138117000009515,0.5861111111111111,0.5729387778089559,1.9774045944213867,0.7916666666666666,0.7884087211210902,1.4104866981506348
mlp,mixed,308,5,50,dora,DoRA,dora,4-4-4,0.03,1.0,0.65,1.4866926670074463,25,43,2034,0.18617964299983214,0.6222222222222222,0.605765753152951,1.5234781503677368,0.7833333333333333,0.7788169749509075,1.2469687461853027
mlp,mixed,308,5,50,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6833333333333333,2.022462844848633,37,55,2024,0.22555850100025054,0.6333333333333333,0.626070319869695,2.23150634765625,0.8027777777777778,0.800858619307632,1.8277174234390259
mlp,mixed,308,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6527777777777778,1.489480972290039,24,42,1768,0.1818153990002429,0.6166666666666667,0.6028703291397817,1.5714644193649292,0.775,0.7683151145776927,1.3666856288909912
mlp,mixed,308,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.6527777777777778,1.8983322381973267,23,41,1832,0.20425033699984851,0.6277777777777778,0.6237952885915172,1.8507602214813232,0.7138888888888889,0.7112616512616514,2.380305051803589
mlp,mixed,308,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6388888888888888,2.1348133087158203,62,80,1832,0.400892634000229,0.5861111111111111,0.5750232104574305,2.279064178466797,0.6972222222222222,0.6873606986515215,2.554966926574707
mlp,mixed,308,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.6555555555555556,1.2739803791046143,22,40,2034,0.23161548899997797,0.6166666666666667,0.6145558258419963,1.2402455806732178,0.6777777777777778,0.6704077363095868,1.7230428457260132
mlp,mixed,308,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6583333333333333,1.35658860206604,13,31,2024,0.1579348889999892,0.6277777777777778,0.6280345114187297,1.4615983963012695,0.8166666666666667,0.8198728018032607,0.8639353513717651
mlp,mixed,308,10,100,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6694444444444444,1.5239617824554443,47,65,1768,0.373095764000027,0.6444444444444445,0.6429270553213237,1.4342268705368042,0.6277777777777778,0.6105541539435497,2.70947527885437
mlp,mixed,308,20,200,lora,LoRA,lora,4-4-4,0.03,1.0,0.7111111111111111,1.665539026260376,47,65,1832,0.46857311599978857,0.7083333333333334,0.7074558907628969,1.658441185951233,0.7166666666666667,0.7183494595389761,2.3704774379730225
mlp,mixed,308,20,200,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7,1.4857319593429565,41,59,1832,0.4384235580000677,0.6888888888888889,0.6823680452063491,1.4696451425552368,0.7944444444444444,0.7916814573284656,1.6381057500839233
mlp,mixed,308,20,200,dora,DoRA,dora,4-4-4,0.03,1.0,0.7194444444444444,1.0495359897613525,32,50,2034,0.41394955099985964,0.7055555555555556,0.6993379496574437,1.1102033853530884,0.7194444444444444,0.7181081310857214,1.6179521083831787
mlp,mixed,308,20,200,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6972222222222222,1.4790393114089966,14,32,2024,0.22580944999981512,0.6888888888888889,0.6824458981733622,1.483624815940857,0.7694444444444445,0.7698356370929295,1.439694881439209
mlp,mixed,308,20,200,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7333333333333333,0.9553152322769165,28,46,1768,0.3707628890001615,0.7166666666666667,0.7216692924314176,0.9514278173446655,0.775,0.7819720431502769,1.0782666206359863
mlp,mixed,308,40,400,lora,LoRA,lora,4-4-4,0.03,1.0,0.75,0.8736062049865723,13,31,1832,0.3256201499998497,0.7222222222222222,0.7244369974423355,1.0619257688522339,0.8222222222222222,0.8241902966446604,1.1009870767593384
mlp,mixed,308,40,400,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.7277777777777777,0.9376076459884644,17,35,1832,0.352555535999727,0.6888888888888889,0.6831033907181285,1.0258485078811646,0.8388888888888889,0.8368101752070378,0.8339689373970032
mlp,mixed,308,40,400,dora,DoRA,dora,4-4-4,0.03,1.0,0.7555555555555555,0.7682362794876099,17,35,2034,0.4105674459997317,0.7388888888888889,0.7346810232193388,0.9389011859893799,0.7694444444444445,0.7637021949105973,1.142458438873291
mlp,mixed,308,40,400,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.7444444444444445,1.1369842290878296,17,35,2024,0.34848336000004565,0.7111111111111111,0.7094390952688853,1.346272587776184,0.8138888888888889,0.8145462286178479,1.2281571626663208
mlp,mixed,308,40,400,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7611111111111111,0.8894369602203369,30,48,1768,0.6380868330002158,0.7277777777777777,0.726461747154489,1.0304923057556152,0.7416666666666667,0.7391353036437879,1.4061983823776245
mlp,mixed,309,5,50,lora,LoRA,lora,4-4-4,0.03,1.0,0.6277777777777778,1.8485219478607178,12,30,1832,0.12028005599995595,0.6138888888888889,0.6128193467756622,1.821656584739685,0.8888888888888888,0.886554057942468,0.6334527730941772
mlp,mixed,309,5,50,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6166666666666667,2.170097827911377,27,45,1832,0.185430518999965,0.5833333333333334,0.5786239819990515,2.2029457092285156,0.8055555555555556,0.8023742605103396,1.1682242155075073
mlp,mixed,309,5,50,dora,DoRA,dora,4-4-4,0.03,1.0,0.6361111111111111,1.5266228914260864,14,32,2034,0.14137801500010028,0.6361111111111111,0.631822121007378,1.5244618654251099,0.8694444444444445,0.8685021204295813,0.5900157690048218
mlp,mixed,309,5,50,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6222222222222222,2.282809019088745,23,41,2024,0.15802711000014824,0.5916666666666667,0.5906847595633508,2.325514316558838,0.8416666666666667,0.836320374756115,1.1461013555526733
mlp,mixed,309,5,50,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.6416666666666667,1.5184415578842163,14,32,1768,0.13471691800032204,0.625,0.6242344216171565,1.5346317291259766,0.8777777777777778,0.8720128425681233,0.5552313327789307
mlp,mixed,309,10,100,lora,LoRA,lora,4-4-4,0.03,1.0,0.6888888888888889,1.4178600311279297,18,36,1832,0.18940924400021686,0.65,0.6512394889656317,1.7063192129135132,0.8444444444444444,0.8417033901954986,0.9366912841796875
mlp,mixed,309,10,100,lora_plus,LoRA+,lora_plus,4-4-4,0.003,16.0,0.6527777777777778,1.715388298034668,26,44,1832,0.22311744199987515,0.6166666666666667,0.6185243055387983,1.9028204679489136,0.7944444444444444,0.7939129081036471,1.0306414365768433
mlp,mixed,309,10,100,dora,DoRA,dora,4-4-4,0.03,1.0,0.7083333333333334,1.1009043455123901,24,42,2034,0.2453028390000327,0.6555555555555556,0.6496748776413647,1.3490383625030518,0.775,0.7702032803248455,1.106316089630127
mlp,mixed,309,10,100,lora_matched,LoRA (DoRA-matched budget),lora,5-4-4,0.03,1.0,0.6944444444444444,1.5562472343444824,31,49,2024,0.26006766399996195,0.6527777777777778,0.6496535339856881,2.0528533458709717,0.8055555555555556,0.798561614837224,1.4615533351898193
