architecture,scenario,seed,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
cnn,rotation,201,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8972222222222223,0.46774953603744507,59,77,122,1.4011501099998895,0.9194444444444444,0.9192555620196916,0.3500783145427704,0.8666666666666667,0.865529555661537,0.5621392130851746
cnn,rotation,202,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8833333333333333,0.5329117178916931,48,66,122,1.1771482840003955,0.9027777777777778,0.9019045124695731,0.3475889563560486,0.8555555555555555,0.8543950363774796,0.5955598950386047
cnn,rotation,203,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.9027777777777778,0.415224552154541,110,120,122,2.1696104020002167,0.9222222222222223,0.9210742800092646,0.26774558424949646,0.8416666666666667,0.839710713660222,0.6865118145942688
cnn,rotation,204,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8888888888888888,0.48122990131378174,44,62,122,1.125448957000117,0.9083333333333333,0.9077686717632837,0.3597967326641083,0.8222222222222222,0.8258798611365872,0.7821853756904602
cnn,rotation,205,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8888888888888888,0.4703221321105957,67,85,122,1.475442810000004,0.9111111111111111,0.9104607865189165,0.33749744296073914,0.7972222222222223,0.8038381751051201,1.1128262281417847
cnn,rotation,206,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8888888888888888,0.6566842794418335,87,105,122,1.842017873000259,0.9,0.8994426952708772,0.3193090260028839,0.8,0.8012753403422067,1.0578678846359253
cnn,rotation,207,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8805555555555555,0.5013095736503601,56,74,122,1.2907702720003726,0.8972222222222223,0.8953100044820708,0.33931824564933777,0.8638888888888889,0.8594358083540085,0.5970029830932617
cnn,rotation,208,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8777777777777778,0.5137070417404175,42,60,122,1.0467337650002264,0.8916666666666667,0.8905366979249459,0.33208587765693665,0.8833333333333333,0.8838958815581117,0.5047497749328613
cnn,rotation,209,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8888888888888888,0.5035298466682434,68,86,122,1.5888306430001649,0.8861111111111111,0.8857402154729958,0.42014169692993164,0.8916666666666667,0.8890996905341882,0.4709857404232025
cnn,rotation,210,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.8972222222222223,0.5434408187866211,71,89,122,1.5969037130003017,0.9055555555555556,0.9037846004904828,0.36344799399375916,0.8166666666666667,0.821491767537694,0.8282626867294312
cnn,mixed,201,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8333333333333334,0.6943086385726929,49,67,1990,1.4904409900000246,0.7944444444444444,0.7897907821020487,0.7160361409187317,0.8305555555555556,0.8291798706282713,1.2252486944198608
cnn,mixed,202,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8277777777777777,0.6095173954963684,29,47,1990,1.0158849909998935,0.8166666666666667,0.8120336542876545,0.5971983075141907,0.8666666666666667,0.8670901620742354,0.7317922115325928
cnn,mixed,203,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8416666666666667,0.5111521482467651,36,54,1990,1.2096465150002587,0.8055555555555556,0.8019195997315093,0.5582419633865356,0.9138888888888889,0.9132173509777939,0.6156662702560425
cnn,mixed,204,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8222222222222222,0.662443995475769,43,61,1990,1.3342971360002593,0.8138888888888889,0.812389197540865,0.6124758124351501,0.8416666666666667,0.8430536882367219,1.0649988651275635
cnn,mixed,205,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8222222222222222,0.5884761214256287,29,47,1990,1.06814363400008,0.8055555555555556,0.7994894090883902,0.5576949715614319,0.8666666666666667,0.862031129117231,0.6782258749008179
cnn,mixed,206,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8277777777777777,0.6577693819999695,31,49,1990,1.0618799169997146,0.8083333333333333,0.8088578309038968,0.6096217036247253,0.8555555555555555,0.8549811566044939,0.9822877049446106
cnn,mixed,207,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.825,0.58191978931427,17,35,1990,0.7581337129995518,0.8027777777777778,0.7981151030731402,0.5785847306251526,0.8361111111111111,0.833340345377118,0.8452768921852112
cnn,mixed,208,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8277777777777777,0.7429983615875244,53,71,1990,1.542697956000211,0.8138888888888889,0.8133477325657701,0.7498504519462585,0.8388888888888889,0.8411927128381148,0.9553149938583374
cnn,mixed,209,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8083333333333333,0.642433762550354,16,34,1990,0.7528801899998143,0.7916666666666666,0.7877460468277655,0.612672746181488,0.8888888888888888,0.8880759378445713,0.4024360179901123
cnn,mixed,210,dora,DoRA,dora,4-4-4-4,0.01,1.0,0.8194444444444444,0.6147862076759338,17,35,1990,0.735189169000023,0.8,0.7984984096026638,0.5515891909599304,0.9,0.9001999937832581,0.4974387288093567
cnn,mixed,201,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,202,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,203,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,204,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,205,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,206,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,207,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,208,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,209,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,210,frozen,Frozen,frozen,0-0-0-0,0.0,1.0,0.6027777777777777,1.756246566772461,0,0,0,0.0,0.6333333333333333,0.6221184998536001,1.7732739448547363,0.975,0.9748717164345347,0.1429867148399353
cnn,mixed,201,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.825,0.6286689639091492,56,74,13706,1.2726312249997136,0.8222222222222222,0.8213176767487591,0.6391605138778687,0.8888888888888888,0.8908890143742502,0.48282280564308167
cnn,mixed,202,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.825,0.622628927230835,40,58,13706,1.0223127549998026,0.7944444444444444,0.7878908488967205,0.6505307555198669,0.9,0.902717041684501,0.5442129373550415
cnn,mixed,203,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8305555555555556,0.5924174785614014,27,45,13706,0.7873681700002635,0.8138888888888889,0.8092808601799792,0.6233077049255371,0.9194444444444444,0.9212446402526011,0.39201924204826355
cnn,mixed,204,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8194444444444444,0.5852484107017517,35,53,13706,0.8396833759998117,0.8083333333333333,0.8063579731115464,0.5455090403556824,0.9055555555555556,0.9081189684935023,0.5063615441322327
cnn,mixed,205,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8111111111111111,0.616355836391449,45,63,13706,1.163326841000071,0.8027777777777778,0.7987976817762968,0.5712963938713074,0.9111111111111111,0.9105804835097266,0.53383469581604
cnn,mixed,206,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.825,0.6416422128677368,47,65,13706,1.2876085709999643,0.8,0.8007041533227197,0.6294375658035278,0.8916666666666667,0.8915045825768868,0.6335598230361938
cnn,mixed,207,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8138888888888889,0.6206362247467041,73,91,13706,1.8657116270001097,0.8027777777777778,0.798100796720888,0.6628562211990356,0.8694444444444445,0.8755608275721901,0.917320191860199
cnn,mixed,208,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8222222222222222,0.6515383124351501,50,68,13706,1.188131373000033,0.8138888888888889,0.8122708475158837,0.5953320264816284,0.8944444444444445,0.8988499530040605,0.5717325210571289
cnn,mixed,209,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.8083333333333333,0.6431154608726501,20,38,13706,0.7523767299999236,0.7888888888888889,0.7881303736878983,0.6436017155647278,0.9222222222222223,0.9229686780088697,0.32656219601631165
cnn,mixed,210,full,Full fine-tuning,full,0-0-0-0,0.001,1.0,0.825,0.586564838886261,36,54,13706,0.9849685240001236,0.8194444444444444,0.8174532845099336,0.5715962648391724,0.9138888888888889,0.9145747496999258,0.4695674777030945
cnn,mixed,201,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8138888888888889,0.6967459917068481,29,47,1868,0.90505881900026,0.7861111111111111,0.7805087563043204,0.6574442386627197,0.8444444444444444,0.8421888026039179,0.8707142472267151
cnn,mixed,202,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.825,0.6478614211082458,27,45,1868,0.8695302010000887,0.7944444444444444,0.7907467399484936,0.6518545150756836,0.8805555555555555,0.8812540804720346,0.6903672218322754
cnn,mixed,203,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8416666666666667,0.5743458271026611,26,44,1868,0.8875397639999392,0.8111111111111111,0.8047644522711295,0.6138290166854858,0.8777777777777778,0.8752229618296132,0.6333815455436707
cnn,mixed,204,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8111111111111111,0.9264102578163147,57,75,1868,1.8709516190001523,0.8027777777777778,0.8028264834580625,0.8596723675727844,0.8138888888888889,0.8118018911182612,1.4478695392608643
cnn,mixed,205,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8222222222222222,0.6494415402412415,39,57,1868,1.4425087829999939,0.8027777777777778,0.7990503114715454,0.6287705898284912,0.8777777777777778,0.8763040799025287,0.7563546299934387
cnn,mixed,206,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8083333333333333,0.6293814182281494,19,37,1868,0.889454053999998,0.8,0.7969150017897993,0.5795868635177612,0.8805555555555555,0.8785200196390912,0.6084883213043213
cnn,mixed,207,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8138888888888889,0.6179964542388916,22,40,1868,0.9849869539998508,0.7972222222222223,0.7945694992097242,0.6120592951774597,0.8416666666666667,0.8471471241749743,0.9432168006896973
cnn,mixed,208,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8166666666666667,0.7586587071418762,28,46,1868,1.0434191719996306,0.7805555555555556,0.7805318835652179,0.7253913283348083,0.8083333333333333,0.8096882574185337,1.0148484706878662
cnn,mixed,209,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8166666666666667,0.7456663250923157,37,55,1868,1.3097506609997254,0.7833333333333333,0.7774490464918014,0.8584426641464233,0.8916666666666667,0.8881112443619246,0.609819769859314
cnn,mixed,210,lora,LoRA,lora,4-4-4-4,0.01,1.0,0.8166666666666667,0.6537409424781799,19,37,1868,0.8187827820001985,0.8027777777777778,0.8002532268026561,0.5617075562477112,0.8944444444444445,0.8934595135295339,0.5880692601203918
cnn,mixed,201,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8222222222222222,0.7144990563392639,57,75,1868,1.4348212780000722,0.8,0.7942194087745242,0.7411721348762512,0.8583333333333333,0.8561225970734432,0.7865518927574158
cnn,mixed,202,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8166666666666667,0.6565422415733337,34,52,1868,1.0004254429995854,0.7805555555555556,0.775234123977467,0.6697891354560852,0.8722222222222222,0.8725589028056697,0.7502989172935486
cnn,mixed,203,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8444444444444444,0.6115992069244385,45,63,1868,1.2594932949996291,0.8083333333333333,0.804778999892348,0.6472869515419006,0.9,0.8989848216646259,0.5118004083633423
cnn,mixed,204,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8194444444444444,0.6957578063011169,62,80,1868,1.529505011999845,0.8027777777777778,0.8039222911541749,0.6573923826217651,0.8583333333333333,0.8592648178968112,1.0093529224395752
cnn,mixed,205,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8166666666666667,0.619779109954834,37,55,1868,1.0634412149997843,0.7805555555555556,0.7767939256087597,0.6396440863609314,0.8694444444444445,0.8687865867554192,0.7077864408493042
cnn,mixed,206,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8277777777777777,0.6179739832878113,41,59,1868,1.1438431440001295,0.7972222222222223,0.7959046623623205,0.6551621556282043,0.8888888888888888,0.8900164037958384,0.5591500401496887
cnn,mixed,207,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8083333333333333,0.6198301315307617,41,59,1868,1.1751933310001732,0.8027777777777778,0.8009858992940846,0.6607457399368286,0.8638888888888889,0.865787122434563,0.7935553789138794
cnn,mixed,208,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8194444444444444,0.7819374799728394,71,89,1868,1.6967319729997143,0.7722222222222223,0.7718557908208474,0.8716163039207458,0.8305555555555556,0.8380301686041276,1.0416806936264038
cnn,mixed,209,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.7972222222222223,0.6730190515518188,37,55,1868,1.0529008560001785,0.7888888888888889,0.7862257809850706,0.6831825971603394,0.8777777777777778,0.8768374847871007,0.4560164511203766
cnn,mixed,210,lora_plus,LoRA+,lora_plus,4-4-4-4,0.001,16.0,0.8194444444444444,0.6591298580169678,37,55,1868,1.0834915220002586,0.8166666666666667,0.8147095289429686,0.5863058567047119,0.9,0.8994729646989136,0.6258574724197388
cnn,mixed,201,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7527777777777778,0.8300540447235107,100,118,122,2.147273708999819,0.725,0.7179735860600314,0.876592755317688,0.9027777777777778,0.9010684421029944,0.4199652671813965
cnn,mixed,202,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7555555555555555,0.7739622592926025,46,64,122,1.15843220700026,0.7222222222222222,0.7158410482776986,0.8131685853004456,0.8944444444444445,0.8933903460276597,0.4352389872074127
cnn,mixed,203,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7472222222222222,0.7689700722694397,48,66,122,1.2027275069999632,0.7444444444444445,0.741772228846558,0.7475546002388,0.8972222222222223,0.896436545701102,0.3849354684352875
cnn,mixed,204,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7472222222222222,0.7834941148757935,38,56,122,1.0583920499998385,0.725,0.7234558581678531,0.7530152201652527,0.9083333333333333,0.9075950954925098,0.36873987317085266
cnn,mixed,205,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7583333333333333,0.7741431593894958,43,61,122,1.2100058099999842,0.7361111111111112,0.7305780451720452,0.8188731074333191,0.8944444444444445,0.8926320249927763,0.42768630385398865
cnn,mixed,206,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7638888888888888,0.7579818964004517,61,79,122,1.4498765739999726,0.7388888888888889,0.7352008052008052,0.7789131999015808,0.8805555555555555,0.8780877861680267,0.516944944858551
cnn,mixed,207,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7416666666666667,0.76969313621521,17,35,122,0.6473654060000626,0.7305555555555555,0.7295562895963182,0.7555544376373291,0.8888888888888888,0.8871465960043695,0.3894140422344208
cnn,mixed,208,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7361111111111112,0.7878190875053406,56,74,122,1.3381050130001313,0.7444444444444445,0.742615492695377,0.7469614744186401,0.9194444444444444,0.91945988099651,0.27811524271965027
cnn,mixed,209,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7611111111111111,0.7767191529273987,50,68,122,1.2592362700002013,0.7361111111111112,0.7318028585738532,0.7868791222572327,0.8944444444444445,0.8945027315861234,0.38218048214912415
cnn,mixed,210,magnitude,Magnitude-only,magnitude,0-0-0-0,0.03,1.0,0.7555555555555555,0.7731903791427612,41,59,122,1.0634838960004345,0.7111111111111111,0.7084093987114526,0.7568857669830322,0.9166666666666666,0.9152589979307226,0.33500534296035767
