architecture,scenario,seed,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
mlp,mixed,112,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7888888888888889,0.824205756187439,26,44,1768,0.49677405400007046,0.7694444444444445,0.76838393178015,0.7757207155227661,0.7583333333333333,0.7500934859600411,1.3714683055877686
mlp,mixed,113,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7611111111111111,0.8270330429077148,25,43,1768,0.5084943420001764,0.7527777777777778,0.7517122364300671,0.8656184077262878,0.7416666666666667,0.729639361551935,1.6645221710205078
mlp,mixed,114,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.8055555555555556,0.7074994444847107,14,32,1768,0.37082349599995723,0.7416666666666667,0.7289963523010224,0.8319215774536133,0.7388888888888889,0.7343562377246415,1.55843186378479
mlp,mixed,115,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7861111111111111,0.6858011484146118,12,30,1768,0.35736677200020495,0.7638888888888888,0.7565415383388238,0.7598425149917603,0.7027777777777777,0.7069880010814382,1.6504160165786743
mlp,mixed,116,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7611111111111111,0.7852221727371216,14,32,1768,0.37607268400006433,0.7777777777777778,0.7699234286428485,0.7347880005836487,0.7722222222222223,0.7729092405756033,1.1950318813323975
mlp,mixed,117,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7888888888888889,0.7410988807678223,16,34,1768,0.4253803209999205,0.7777777777777778,0.7729867618462685,0.789813220500946,0.8111111111111111,0.8079633854093548,1.23232102394104
mlp,mixed,118,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7916666666666666,0.7309197187423706,15,33,1768,0.40812764900010734,0.7638888888888888,0.7601173248317055,0.7383983135223389,0.7277777777777777,0.7134765020357074,1.6735361814498901
mlp,mixed,119,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7916666666666666,0.6329245567321777,16,34,1768,0.4075401229997624,0.7833333333333333,0.7785627063615198,0.7484685182571411,0.8722222222222222,0.8664829173968197,0.6538055539131165
mlp,mixed,120,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7638888888888888,0.7077088952064514,20,38,1768,0.4520719460001601,0.7361111111111112,0.7310452223882422,0.7570521235466003,0.7611111111111111,0.7661400776574241,1.422984004020691
mlp,mixed,101,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.48055555555555557,3.288990020751953,0,0,0,0.0,0.5083333333333333,0.5026981153315153,3.1546669006347656,0.975,0.9750206860286077,0.12896116077899933
mlp,mixed,102,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.48055555555555557,3.288990020751953,0,0,0,0.0,0.5083333333333333,0.5026981153315153,3.1546669006347656,0.975,0.9750206860286077,0.12896116077899933
mlp,mixed,103,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.48055555555555557,3.288990020751953,0,0,0,0.0,0.5083333333333333,0.5026981153315153,3.1546669006347656,0.975,0.9750206860286077,0.12896116077899933
